dogid,BreedGroup,Sex,WeightKG,WeightKGCat,AgeAtEvalYRS,AgeAtEvalYrsCat,isneutered,neuterageYrs,NeuterAgeCat,neuteredwhy,whereacquired,AgeAcquiredYRS,AgeAcquiredYRSCat,HealthProblems,roles,firstowned,ownedamount,aschild,otherdogs,otherdogsage,Fear43,Fear47,NonSocFear,TouchSen
47172,Utility,0,8.10,.00,3.04,2.00,1,0.00,.00,2,0,0.37,.00,0,2,0,3,1,1,1,1,2,2.00,2.00
47173,Utility,0,39.60,1.00,3.75,2.00,1,3.73,3.00,1,1,0.15,.00,0,0,0,1,1,1,6,1,2,1.50,0.25
47174,Working,0,18.90,.00,2.50,1.00,1,1.15,2.00,7,1,0.17,.00,0,3,0,0,1,1,1,0,1,0.67,0.00
47175,Mixed Breed/Unknown,0,34.65,1.00,1.58,1.00,0,0.00,.00,3,1,0.15,.00,0,2,0,1,1,0,0,3,3,0.83,2.00
47177,Mixed Breed/Unknown,0,15.75,.00,0.65,1.00,0,0.00,.00,3,6,0.65,1.00,0,2,1,4,1,1,1,1,0,0.17,0.25
47186,Utility,1,99.00,1.00,6.00,2.00,1,0.48,.00,0,2,0.17,.00,0,2,0,0,1,0,0,2,0,0.33,1.00
47188,Gundogs,1,19.80,.00,1.50,1.00,1,0.98,1.00,7,5,0.98,1.00,0,2,1,4,1,0,0,1,2,3.00,1.00
47189,Terrier,1,9.00,.00,0.50,.00,0,0.00,.00,3,1,0.15,.00,0,2,1,4,1,0,0,0,0,0.33,0.00
47194,Hounds,0,10.35,.00,7.02,2.00,1,0.13,.00,0,5,0.73,1.00,0,2,1,4,1,0,0,0,2,1.50,0.25
47196,Utility,1,27.00,1.00,0.65,1.00,0,0.00,.00,3,4,0.21,.00,0,2,1,4,1,0,0,1,1,1.67,0.75
47199,Non-Sporting,0,27.00,1.00,4.00,2.00,1,1.98,3.00,4,1,0.13,.00,0,4,0,1,1,1,3,0,0,0.33,0.00
47204,Mixed Breed/Unknown,0,13.05,.00,5.00,2.00,0,0.00,.00,3,2,0.23,.00,0,2,1,4,1,1,6,3,0,0.67,2.00
47207,Terrier,0,5.40,.00,1.15,1.00,1,0.33,.00,0,5,0.58,1.00,0,3,0,0,1,1,1,0,0,0.00,1.00
47208,Mixed Breed/Unknown,0,31.50,1.00,12.02,2.00,1,0.12,.00,8,4,0.10,.00,0,2,1,4,0,0,0,1,0,0.00,0.50
47211,Working,1,23.85,1.00,5.00,2.00,1,0.29,.00,0,1,0.15,.00,0,2,0,0,1,1,1,2,0,0.17,1.00
47215,Mixed Breed/Unknown,1,6.75,.00,2.00,1.00,1,0.48,.00,5,2,0.40,.00,0,2,0,0,1,0,0,2,0,0.17,0.50
47221,Mixed Breed/Unknown,1,5.85,.00,2.00,1.00,1,1.98,3.00,7,5,1.98,1.00,0,2,0,0,1,0,0,1,2,1.33,0.25
47222,Mixed Breed/Unknown,0,33.75,1.00,1.33,1.00,1,0.73,1.00,7,5,0.98,1.00,0,2,0,1,1,1,1,3,3,1.33,1.50
47223,Gundogs,1,31.50,1.00,3.50,2.00,1,0.33,.00,0,1,0.15,.00,1,2,0,1,1,1,6,0,1,0.33,0.50
47228,Mixed Breed/Unknown,1,6.30,.00,1.65,1.00,1,0.40,.00,0,5,1.15,1.00,0,2,0,0,1,1,1,0,0,0.17,0.00
47229,Mixed Breed/Unknown,0,4.95,.00,4.00,2.00,1,2.08,3.00,0,6,1.98,1.00,0,2,1,4,1,1,6,0,1,0.33,1.50
47230,Gundogs,1,14.85,.00,0.50,.00,0,0.00,.00,3,1,0.15,.00,0,1,0,0,0,1,1,2,1,0.33,1.25
47232,Toys,0,7.20,.00,1.40,1.00,1,1.23,2.00,1,6,1.15,1.00,0,2,0,3,1,1,1,0,2,1.50,0.50
47233,Non-Sporting,1,20.25,.00,10.02,2.00,1,0.33,.00,0,1,0.15,.00,0,4,0,3,1,1,3,0,0,0.17,1.25
47234,Non-Sporting,0,7.65,.00,13.04,2.00,1,3.98,3.00,0,5,3.98,2.00,0,4,0,3,1,1,6,0,0,0.83,1.50
47236,Mixed Breed/Unknown,1,27.00,1.00,4.00,2.00,1,3.98,3.00,7,5,3.98,2.00,0,2,0,1,1,1,1,4,4,3.60,#NULL!
47238,Non-Sporting,1,23.85,1.00,11.02,2.00,1,0.48,.00,5,1,0.15,.00,0,2,0,1,1,1,3,0,1,0.67,0.00
47239,Non-Sporting,1,19.35,.00,9.02,2.00,1,1.33,2.00,5,1,0.98,1.00,1,2,0,1,1,1,1,0,1,0.33,0.00
47244,Mixed Breed/Unknown,1,27.00,1.00,5.00,2.00,1,2.98,3.00,7,5,2.98,1.00,0,2,1,4,1,0,0,2,1,1.67,2.50
47248,Mixed Breed/Unknown,1,18.00,.00,1.15,1.00,1,0.65,1.00,0,6,0.23,.00,0,2,0,1,1,0,0,1,1,1.00,0.75
47251,Toys,1,6.30,.00,12.02,2.00,1,0.48,.00,0,1,0.15,.00,0,2,0,1,1,1,5,1,1,0.17,0.25
47256,Mixed Breed/Unknown,0,22.50,1.00,7.02,2.00,1,0.98,1.00,8,5,1.98,1.00,0,2,0,2,1,0,0,0,0,1.17,0.00
47257,Mixed Breed/Unknown,0,45.00,1.00,12.02,2.00,1,0.48,.00,0,3,0.15,.00,0,2,0,0,1,1,6,0,0,0.00,0.25
47277,Working,1,24.75,1.00,11.02,2.00,0,0.00,.00,3,1,0.83,1.00,0,4,0,3,1,1,6,0,0,0.17,0.50
47279,Gundogs,0,19.80,.00,0.50,.00,0,0.00,.00,3,1,0.15,.00,0,1,1,4,1,0,0,0,1,0.17,0.00
47289,Hounds,1,9.00,.00,5.31,2.00,0,0.00,.00,3,1,0.15,.00,1,1,0,2,0,1,3,1,0,0.50,0.50
47293,Utility,1,22.05,1.00,2.58,1.00,0,0.00,.00,3,2,0.15,.00,0,2,0,1,1,1,6,1,1,0.33,0.25
47295,Utility,1,24.75,1.00,1.08,1.00,0,0.00,.00,3,1,0.15,.00,0,0,0,0,1,0,0,2,1,0.50,1.00
47299,Terrier,1,6.75,.00,8.04,2.00,0,0.00,.00,3,5,6.98,2.00,0,2,0,0,1,0,0,4,4,3.67,2.75
47313,Mixed Breed/Unknown,1,25.20,1.00,3.00,1.00,1,1.98,3.00,7,5,2.98,1.00,0,2,1,4,0,0,0,0,0,0.17,0.00
47319,Working,1,24.75,1.00,5.00,2.00,1,1.48,2.00,7,5,2.98,1.00,0,2,0,0,1,1,1,2,3,2.83,1.50
47320,Gundogs,1,38.25,1.00,7.02,2.00,1,0.31,.00,0,1,0.15,.00,0,2,0,0,1,1,6,0,0,0.00,0.25
47321,Mixed Breed/Unknown,0,25.65,1.00,1.65,1.00,1,1.48,2.00,6,5,1.48,1.00,0,2,0,0,1,1,1,3,1,1.00,1.00
47324,Utility,0,42.75,1.00,8.02,2.00,0,0.00,.00,3,1,0.12,.00,0,2,0,1,1,0,0,0,0,0.17,0.00
47325,Hounds,1,8.10,.00,5.00,2.00,0,0.00,.00,3,5,4.98,2.00,1,1,0,2,1,0,0,0,0,0.00,0.00
47327,Mixed Breed/Unknown,1,36.00,1.00,6.35,2.00,1,2.48,3.00,0,1,0.19,.00,0,2,1,4,0,0,0,1,2,1.50,1.75
47331,Working,0,38.25,1.00,7.02,2.00,1,1.33,2.00,1,1,0.13,.00,1,3,0,1,1,1,6,0,0,0.67,0.00
47333,Working,0,24.75,1.00,7.00,2.00,1,0.98,1.00,7,5,0.98,1.00,1,2,0,0,1,0,0,1,0,0.67,0.75
47337,Mixed Breed/Unknown,0,15.75,.00,3.00,1.00,1,0.40,.00,7,5,0.40,.00,0,2,0,1,1,1,1,0,3,2.83,0.00
47338,Mixed Breed/Unknown,0,33.75,1.00,8.02,2.00,1,0.58,1.00,0,2,0.40,.00,1,2,0,1,1,1,6,0,0,0.17,0.00
47341,Gundogs,1,18.90,.00,5.00,2.00,1,2.98,3.00,7,5,0.00,.00,0,2,0,0,0,0,0,0,0,0.50,0.00
47344,Mixed Breed/Unknown,0,15.75,.00,5.50,2.00,1,0.23,.00,8,5,0.98,1.00,0,2,1,4,1,1,5,1,2,1.00,0.75
47346,Terrier,0,9.90,.00,3.00,1.00,0,0.00,.00,3,1,0.00,.00,0,4,0,0,1,1,3,0,0,0.67,1.00
47356,Gundogs,0,27.00,1.00,0.83,1.00,0,0.00,.00,3,6,0.23,.00,0,2,0,1,1,1,5,0,0,0.00,0.00
47363,Mixed Breed/Unknown,1,14.40,.00,1.65,1.00,1,0.12,.00,7,5,0.15,.00,0,3,1,4,1,0,0,0,0,0.33,1.25
47366,Utility,1,30.15,1.00,1.15,1.00,1,0.40,.00,6,1,0.15,.00,0,2,0,0,1,0,0,1,1,0.33,0.25
47369,Mixed Breed/Unknown,0,19.80,.00,0.58,1.00,1,0.48,.00,4,6,0.13,.00,0,4,0,1,0,1,1,0,0,0.00,0.50
47373,Mixed Breed/Unknown,1,11.25,.00,8.02,2.00,1,0.15,.00,8,6,2.98,1.00,0,2,1,4,1,0,0,4,1,2.17,3.50
47377,Hounds,1,8.10,.00,1.75,1.00,0,0.00,.00,3,0,0.00,.00,0,1,0,2,1,1,1,0,1,1.00,0.00
47380,Hounds,1,13.95,.00,1.00,1.00,0,0.00,.00,3,1,0.13,.00,0,3,0,1,1,1,3,0,0,0.33,0.00
47395,Working,1,31.50,1.00,1.00,1.00,1,0.12,.00,0,5,0.90,1.00,0,2,0,1,1,0,0,3,4,#NULL!,1.00
47407,Utility,0,36.90,1.00,9.52,2.00,1,0.40,.00,0,2,4.23,2.00,1,2,0,1,1,1,6,0,0,0.00,0.00
47408,Mixed Breed/Unknown,1,5.40,.00,11.02,2.00,1,0.48,.00,0,2,0.98,1.00,1,2,0,0,1,0,0,3,1,1.00,1.25
47411,Working,1,13.50,.00,6.00,2.00,1,0.10,.00,0,2,0.04,.00,0,3,0,2,1,1,3,0,1,0.33,0.25
47412,Utility,1,21.60,.00,8.02,2.00,1,3.98,3.00,5,1,0.17,.00,1,3,0,1,1,1,1,1,0,1.67,0.75
47417,Gundogs,0,34.65,1.00,0.50,.00,1,0.12,.00,1,5,0.10,.00,0,2,0,0,1,0,0,0,0,0.17,0.50
47420,Mixed Breed/Unknown,1,31.50,1.00,2.00,1.00,1,1.98,3.00,7,5,1.98,1.00,0,2,0,1,1,0,0,1,2,1.83,0.75
47425,Hounds,0,17.10,.00,5.00,2.00,1,4.48,3.00,0,3,0.00,.00,0,2,0,1,1,1,6,2,2,3.67,#NULL!
47428,Working,0,15.75,.00,6.00,2.00,1,1.08,2.00,6,6,0.00,.00,0,2,0,1,0,0,0,4,4,1.67,3.25
47431,Mixed Breed/Unknown,0,18.00,.00,0.58,1.00,1,0.44,.00,0,5,0.23,.00,0,2,0,2,1,1,1,4,1,1.50,1.50
47432,Working,0,20.25,.00,0.50,.00,1,0.48,.00,0,5,0.23,.00,0,2,0,2,1,1,1,4,1,1.00,1.50
47433,Gundogs,1,27.45,1.00,1.25,1.00,1,0.98,1.00,0,1,0.12,.00,0,4,0,0,1,0,0,0,1,1.00,0.00
47434,Mixed Breed/Unknown,1,10.35,.00,4.00,2.00,1,1.48,2.00,7,5,2.48,1.00,0,2,0,2,0,1,3,1,1,0.33,0.25
47438,Mixed Breed/Unknown,0,4.50,.00,0.90,1.00,1,0.65,1.00,7,5,0.65,1.00,0,2,0,1,1,1,1,1,1,#NULL!,#NULL!
47439,Gundogs,0,15.75,.00,10.02,2.00,1,0.98,1.00,6,1,0.31,.00,0,2,0,0,1,1,3,0,2,0.67,0.25
47445,Non-Sporting,0,11.25,.00,2.17,1.00,1,0.73,1.00,8,2,0.15,.00,0,2,0,1,1,1,6,2,0,2.83,2.25
47446,Working,1,26.10,1.00,3.00,1.00,1,1.98,3.00,7,5,2.98,1.00,0,2,1,4,1,0,0,0,0,0.60,#NULL!
47447,Utility,1,29.70,1.00,2.96,1.00,0,0.00,.00,3,1,0.23,.00,0,0,0,2,0,1,3,0,0,0.50,0.00
47450,Gundogs,1,29.70,1.00,0.83,1.00,0,0.00,.00,3,1,0.08,.00,0,2,1,4,0,0,0,0,1,1.83,0.67
47455,Gundogs,1,24.75,1.00,1.50,1.00,0,0.00,.00,3,6,1.15,1.00,0,2,0,2,1,0,0,0,1,0.17,0.00
47457,Utility,0,47.25,1.00,6.35,2.00,1,0.48,.00,7,5,0.48,.00,1,2,0,0,0,0,0,0,0,0.33,0.25
47464,Gundogs,0,42.75,1.00,12.02,2.00,1,0.65,1.00,0,1,0.19,.00,1,2,1,4,1,0,0,1,1,0.17,0.50
47487,Gundogs,0,38.25,1.00,3.00,1.00,1,0.98,1.00,6,1,0.27,.00,0,2,1,4,0,1,5,1,1,1.17,2.25
47493,Mixed Breed/Unknown,0,24.75,1.00,4.00,2.00,1,0.48,.00,5,3,0.15,.00,0,2,0,0,1,0,0,3,2,1.67,#NULL!
47494,Toys,1,6.75,.00,2.00,1.00,1,0.98,1.00,7,5,1.83,1.00,0,2,0,1,1,1,6,4,4,#NULL!,#NULL!
47501,Toys,0,4.05,.00,3.00,1.00,1,1.98,3.00,7,5,2.98,1.00,0,2,0,0,1,1,5,0,0,#NULL!,#NULL!
47505,Gundogs,0,17.55,.00,6.62,2.00,1,0.48,.00,0,5,6.60,2.00,0,2,1,4,1,0,0,2,0,0.40,1.67
47508,Working,1,15.75,.00,4.00,2.00,1,1.00,1.00,0,1,0.92,1.00,0,2,0,1,1,1,1,1,1,0.50,0.25
47515,Non-Sporting,0,28.80,1.00,2.00,1.00,1,0.58,1.00,4,2,0.15,.00,1,3,1,4,0,0,0,2,0,0.00,0.67
47532,Working,0,22.95,1.00,1.50,1.00,0,0.00,.00,3,1,0.13,.00,0,2,0,0,1,0,0,1,1,0.17,1.00
47546,Mixed Breed/Unknown,0,13.50,.00,0.65,1.00,1,0.48,.00,5,5,0.48,.00,0,2,0,0,1,1,5,0,3,1.17,2.50
47547,Toys,1,2.70,.00,1.00,1.00,1,0.90,1.00,0,5,0.83,1.00,0,2,0,2,1,1,1,0,0,0.00,0.00
47550,Mixed Breed/Unknown,0,9.00,.00,11.02,2.00,1,0.23,.00,6,5,9.98,2.00,1,2,0,1,1,0,0,0,0,0.33,0.00
47553,Mixed Breed/Unknown,1,6.75,.00,12.02,2.00,1,0.15,.00,7,5,0.12,.00,0,2,1,4,1,0,0,4,4,2.83,3.33
47554,Mixed Breed/Unknown,1,7.65,.00,11.02,2.00,1,0.33,.00,0,5,0.13,.00,0,2,1,4,0,0,0,4,4,2.83,#NULL!
47561,Working,0,28.80,1.00,8.60,2.00,0,0.00,.00,3,1,0.23,.00,0,3,0,0,0,0,0,2,1,0.67,0.50
47563,Mixed Breed/Unknown,1,29.25,1.00,3.50,2.00,1,0.23,.00,7,5,0.13,.00,0,2,0,0,1,1,1,2,3,2.67,1.00
47572,Mixed Breed/Unknown,1,14.40,.00,55.15,2.00,1,0.15,.00,7,5,0.15,.00,0,2,0,2,1,1,3,4,4,3.67,3.00
47573,Mixed Breed/Unknown,1,4.95,.00,1.33,1.00,1,1.00,1.00,8,2,0.25,.00,0,4,0,1,1,1,1,0,1,0.67,0.00
47574,Utility,0,4.95,.00,0.50,.00,0,0.00,.00,3,1,0.06,.00,0,2,0,0,1,0,0,0,0,1.00,0.50
47575,Toys,1,7.20,.00,6.00,2.00,1,4.98,3.00,7,5,4.98,2.00,0,0,1,4,1,0,0,2,2,2.40,1.00
47583,Hounds,1,37.80,1.00,1.65,1.00,0,0.00,.00,3,0,0.00,.00,0,0,0,1,1,1,1,0,0,0.17,0.00
47585,Utility,1,27.00,1.00,7.02,2.00,1,0.33,.00,6,1,0.17,.00,1,2,0,0,0,1,7,0,1,1.50,0.75
47586,Utility,0,31.50,1.00,7.02,2.00,1,0.33,.00,6,1,0.19,.00,0,2,1,4,0,1,7,0,0,0.33,0.00
47587,Working,1,33.75,1.00,3.00,1.00,1,1.48,2.00,7,1,1.48,1.00,0,2,0,0,0,1,3,0,1,1.50,1.75
47588,Working,0,33.75,1.00,1.50,1.00,0,0.00,.00,3,1,0.48,.00,0,4,1,4,0,1,1,0,0,0.00,0.75
47590,Mixed Breed/Unknown,0,45.00,1.00,0.50,.00,1,0.33,.00,7,5,4.98,2.00,0,2,0,2,1,1,6,0,0,0.50,#NULL!
47594,Mixed Breed/Unknown,1,24.75,1.00,1.00,1.00,1,0.48,.00,0,2,0.13,.00,0,2,1,4,1,0,0,0,0,1.00,2.25
47599,Hounds,1,37.80,1.00,1.25,1.00,0,0.00,.00,3,1,0.19,.00,0,0,0,0,1,1,1,0,0,0.00,0.00
47600,Hounds,1,30.60,1.00,8.02,2.00,1,0.98,1.00,0,1,0.15,.00,0,2,1,4,1,1,6,0,0,1.00,0.00
47611,Gundogs,1,11.70,.00,2.75,1.00,0,0.00,.00,3,1,0.15,.00,0,1,0,1,1,1,1,1,0,1.00,0.25
47613,Gundogs,1,29.25,1.00,1.00,1.00,0,0.00,.00,3,3,0.13,.00,0,2,0,0,1,0,0,1,1,0.83,0.75
47618,Gundogs,0,14.85,.00,7.02,2.00,0,0.00,.00,3,1,0.19,.00,0,1,0,0,0,1,6,0,0,0.00,1.00
47619,Gundogs,0,31.95,1.00,14.04,2.00,1,0.48,.00,6,1,0.15,.00,1,3,1,4,0,1,6,0,0,0.83,0.00
47621,Non-Sporting,1,4.95,.00,10.00,2.00,0,0.00,.00,3,4,0.00,.00,0,2,1,4,0,0,0,2,1,1.33,1.75
47623,Utility,1,20.25,.00,3.00,1.00,1,2.98,3.00,0,5,2.98,1.00,0,0,0,1,1,1,6,4,4,2.60,2.50
47628,Mixed Breed/Unknown,0,36.00,1.00,9.02,2.00,1,1.98,3.00,7,5,1.98,1.00,0,2,1,4,0,0,0,1,1,0.17,0.25
47629,Mixed Breed/Unknown,1,9.00,.00,8.02,2.00,1,0.65,1.00,6,5,0.00,.00,0,2,0,1,0,1,3,0,0,0.00,0.00
47630,Terrier,1,6.75,.00,2.00,1.00,1,0.48,.00,7,5,1.98,1.00,1,2,0,1,0,1,3,0,0,0.00,0.25
47631,Working,0,47.25,1.00,2.83,1.00,0,0.00,.00,3,1,0.15,.00,1,2,1,4,1,0,0,0,1,1.00,0.00
47632,Mixed Breed/Unknown,1,36.00,1.00,4.00,2.00,1,0.40,.00,7,5,0.58,1.00,0,2,0,1,1,1,1,2,1,0.17,0.75
47633,Working,0,19.35,.00,4.00,2.00,1,0.83,1.00,7,1,0.15,.00,0,3,0,2,0,1,3,0,0,0.67,0.50
47634,Working,0,9.90,.00,1.00,1.00,1,0.98,1.00,0,6,0.90,1.00,0,2,0,0,1,1,1,0,1,#NULL!,#NULL!
47636,Gundogs,0,28.80,1.00,9.02,2.00,1,9.98,3.00,5,6,0.90,1.00,0,4,0,1,0,1,3,0,2,1.67,0.75
47639,Utility,0,42.75,1.00,8.02,2.00,0,0.00,.00,3,1,0.12,.00,0,2,0,1,1,0,0,0,0,0.17,0.00
47644,Mixed Breed/Unknown,0,18.00,.00,2.00,1.00,0,0.00,.00,3,5,1.98,1.00,0,2,0,2,1,0,0,0,0,#NULL!,#NULL!
47649,Gundogs,1,45.00,1.00,5.00,2.00,1,0.40,.00,0,2,0.29,.00,0,3,0,2,1,1,3,2,0,0.50,1.25
47656,Utility,0,9.00,.00,1.08,1.00,1,0.35,.00,4,1,0.23,.00,0,2,0,1,1,1,1,3,0,0.50,1.67
47658,Gundogs,1,20.25,.00,1.00,1.00,0,0.00,.00,3,0,0.00,.00,0,4,0,3,0,1,2,0,2,0.40,0.00
47659,Gundogs,0,35.55,1.00,8.02,2.00,0,0.00,.00,3,2,0.00,.00,0,2,0,1,1,0,0,2,2,0.50,0.75
47668,Utility,1,5.85,.00,1.92,1.00,0,0.00,.00,3,4,0.12,.00,0,3,1,4,0,0,0,2,3,1.00,1.33
47678,Toys,0,4.05,.00,8.02,2.00,0,0.00,.00,3,2,0.15,.00,0,2,1,4,1,0,0,2,2,0.33,1.75
47679,Utility,1,29.70,1.00,11.02,2.00,0,0.00,.00,3,2,0.15,.00,0,2,0,2,1,1,6,0,4,2.50,0.00
47680,Gundogs,1,35.55,1.00,4.48,2.00,0,0.00,.00,3,4,0.15,.00,0,2,0,1,1,1,6,1,0,0.83,1.00
47682,Non-Sporting,0,13.05,.00,0.65,1.00,1,0.15,.00,5,2,0.08,.00,0,2,0,0,1,0,0,2,1,1.67,1.25
47683,Toys,0,9.90,.00,0.83,1.00,0,0.00,.00,3,2,0.48,.00,1,2,1,4,1,0,0,1,1,0.33,1.25
47684,Non-Sporting,1,4.95,.00,2.00,1.00,0,0.00,.00,3,2,0.23,.00,0,2,0,1,1,1,1,0,3,1.17,1.75
47685,Mixed Breed/Unknown,0,9.90,.00,2.00,1.00,0,0.00,.00,3,0,0.00,.00,1,2,0,3,1,1,4,0,0,0.33,0.00
47686,Mixed Breed/Unknown,0,24.75,1.00,1.00,1.00,0,0.00,.00,3,0,0.00,.00,0,2,0,3,1,1,3,3,2,1.50,1.00
47687,Toys,0,8.10,.00,2.00,1.00,0,0.00,.00,3,4,0.15,.00,0,2,0,3,1,1,3,1,1,0.33,0.25
47688,Toys,0,2.70,.00,1.00,1.00,0,0.00,.00,3,0,0.00,.00,0,2,0,0,1,1,6,0,0,1.20,0.00
47689,Non-Sporting,0,11.70,.00,10.02,2.00,1,3.98,3.00,8,2,0.06,.00,0,2,1,4,1,0,0,1,1,0.50,1.25
47690,Mixed Breed/Unknown,1,9.90,.00,0.92,1.00,1,0.90,1.00,0,2,0.15,.00,1,2,0,0,1,1,1,1,1,0.80,0.33
47691,Non-Sporting,1,4.50,.00,7.12,2.00,0,0.00,.00,3,2,0.15,.00,0,2,1,4,1,1,6,2,1,1.00,0.50
47692,Utility,1,22.95,1.00,4.00,2.00,1,1.98,3.00,0,1,0.33,.00,1,2,0,1,1,1,4,1,1,0.17,1.00
47695,Non-Sporting,1,14.85,.00,5.00,2.00,0,0.00,.00,3,4,0.04,.00,0,2,0,0,1,1,5,2,2,1.83,1.25
47696,Non-Sporting,0,8.10,.00,7.02,2.00,1,5.98,3.00,1,4,0.15,.00,1,2,0,0,1,1,4,2,0,0.00,1.00
47697,Mixed Breed/Unknown,0,8.10,.00,3.00,1.00,1,1.98,3.00,6,0,0.00,.00,1,0,0,1,0,1,4,1,1,#NULL!,0.25
47698,Toys,1,1.80,.00,0.58,1.00,0,0.00,.00,3,1,0.15,.00,0,2,0,1,1,1,4,3,2,0.80,2.75
47699,Non-Sporting,0,5.85,.00,10.02,2.00,0,0.00,.00,3,4,0.65,1.00,0,2,1,4,1,0,0,1,1,0.83,0.25
47700,Non-Sporting,1,13.05,.00,15.04,2.00,0,0.00,.00,3,4,0.15,.00,0,2,0,0,1,0,0,1,2,1.17,0.25
47701,Gundogs,0,33.75,1.00,3.83,2.00,1,2.98,3.00,2,1,0.15,.00,0,2,0,1,1,0,0,0,0,0.50,0.00
47712,Mixed Breed/Unknown,1,19.80,.00,1.08,1.00,1,0.15,.00,7,1,0.17,.00,0,2,0,1,1,1,1,1,0,0.33,0.50
47718,Gundogs,1,18.45,.00,2.00,1.00,1,1.98,3.00,7,5,1.98,1.00,0,2,1,4,1,0,0,2,2,2.60,1.00
47720,Working,1,39.60,1.00,7.02,2.00,1,2.98,3.00,5,2,1.98,1.00,0,2,0,3,1,0,0,3,0,0.50,0.75
47738,Gundogs,1,24.75,1.00,0.90,1.00,1,0.58,1.00,0,1,0.15,.00,0,4,0,3,1,1,1,1,3,1.17,2.25
47740,Mixed Breed/Unknown,1,7.65,.00,3.25,2.00,0,0.00,.00,3,1,0.15,.00,0,3,0,0,0,0,0,4,2,1.17,2.25
47742,Gundogs,0,39.60,1.00,9.62,2.00,1,4.98,3.00,1,2,0.15,.00,0,2,0,0,1,0,0,0,0,0.67,0.00
47744,Gundogs,1,24.75,1.00,2.27,1.00,1,1.98,3.00,0,4,0.15,.00,0,2,0,1,1,0,0,0,0,0.33,0.00
47745,Toys,0,4.05,.00,9.04,2.00,0,0.00,.00,3,2,0.23,.00,1,2,0,0,1,1,6,0,0,0.00,0.00
47746,Mixed Breed/Unknown,1,10.80,.00,4.02,2.00,1,0.98,1.00,0,0,0.00,.00,0,2,0,0,1,1,1,2,1,0.33,0.50
47747,Gundogs,0,9.90,.00,0.65,1.00,0,0.00,.00,3,4,0.15,.00,1,2,0,0,1,1,1,3,0,0.00,0.75
47748,Toys,0,2.70,.00,2.12,1.00,0,0.00,.00,3,2,0.48,.00,0,2,0,3,1,1,1,2,1,0.50,0.75
47749,Toys,0,2.70,.00,1.54,1.00,0,0.00,.00,3,1,0.29,.00,0,2,0,1,1,0,0,2,2,0.67,1.00
47750,Mixed Breed/Unknown,0,16.65,.00,4.96,2.00,0,0.00,.00,3,2,0.15,.00,0,2,0,1,1,1,3,2,3,2.17,1.00
47751,Non-Sporting,1,3.15,.00,1.87,1.00,0,0.00,.00,3,1,0.12,.00,1,2,0,1,1,1,6,2,0,0.00,1.50
47752,Working,0,34.65,1.00,1.02,1.00,0,0.00,.00,3,2,0.04,.00,0,2,0,1,1,0,0,3,3,0.83,0.75
47753,Utility,0,29.70,1.00,8.48,2.00,1,6.98,3.00,2,2,0.15,.00,1,2,0,2,1,1,6,4,2,1.00,1.25
47754,Toys,1,4.95,.00,12.85,2.00,1,11.98,3.00,2,0,0.00,.00,1,2,0,1,1,0,0,2,0,0.33,1.50
47755,Utility,0,9.90,.00,5.02,2.00,0,0.00,.00,3,2,0.06,.00,0,2,0,3,1,1,4,3,2,2.17,2.50
47756,Mixed Breed/Unknown,0,54.45,1.00,4.46,2.00,0,0.00,.00,3,0,0.00,.00,0,2,0,3,1,1,4,0,0,0.00,0.00
47757,Mixed Breed/Unknown,1,29.70,1.00,3.02,2.00,1,1.98,3.00,5,2,0.06,.00,0,2,0,2,1,0,0,0,2,1.00,0.00
47758,Toys,0,3.15,.00,3.00,1.00,0,0.00,.00,3,1,0.15,.00,0,2,1,4,1,0,0,0,0,0.00,0.00
47760,Toys,0,6.75,.00,2.00,1.00,1,0.65,1.00,4,1,0.38,.00,0,2,1,4,1,0,0,3,3,3.00,1.50
47761,Working,1,20.70,.00,2.00,1.00,1,1.90,3.00,7,6,0.00,.00,0,2,0,1,1,0,0,0,3,3.20,#NULL!
47762,Mixed Breed/Unknown,0,18.00,.00,3.00,1.00,1,0.65,1.00,0,5,0.65,1.00,0,2,0,0,0,0,0,1,4,1.67,#NULL!
47763,Non-Sporting,1,20.25,.00,2.19,1.00,1,0.73,1.00,7,5,0.73,1.00,0,2,0,1,1,0,0,1,3,1.17,0.50
47764,Gundogs,1,15.75,.00,5.00,2.00,1,2.98,3.00,5,1,0.13,.00,0,2,0,2,1,1,6,0,1,0.83,0.50
47768,Non-Sporting,0,5.85,.00,4.87,2.00,0,0.00,.00,3,2,0.02,.00,0,2,0,1,1,0,0,2,2,1.40,0.67
47771,Working,1,10.80,.00,1.33,1.00,1,0.15,.00,6,3,1.33,1.00,0,2,0,0,1,0,0,2,1,0.67,1.00
47775,Mixed Breed/Unknown,1,12.15,.00,2.50,1.00,1,1.98,3.00,1,2,0.58,1.00,0,2,0,0,1,0,0,2,4,2.50,2.25
47789,Non-Sporting,1,2.70,.00,5.00,2.00,1,4.98,3.00,7,5,4.98,2.00,0,0,0,1,1,0,0,0,0,#NULL!,0.00
47791,Non-Sporting,1,4.50,.00,1.83,1.00,1,0.98,1.00,7,5,1.08,1.00,0,2,0,1,1,0,0,1,1,#NULL!,0.33
47792,Mixed Breed/Unknown,0,36.00,1.00,1.58,1.00,1,0.65,1.00,0,5,0.65,1.00,0,4,0,1,1,1,1,2,2,0.67,0.50
